lon,lat
-118.2436849,34.0522342
-95.712891,37.09024
-111.9400054,33.4255104
-79.3831843,43.653226
-71.5723953,43.1938516
-120.7401385,47.7510741
-74.0059728,40.7127753
-122.2015159,47.6101497
-79.8673036,43.257906
-87.6297982,41.8781136
-77.0368707,38.9071923
-88.7878678,43.7844397
-86.158068,39.768403
-118.2436849,34.0522342
-114.001928,53.5279314
-95.712891,37.09024
-89.3985283,40.6331249
-78.6000336,43.9345347
121.774017,12.879721
-74.2390828,40.7985699
100.5017651,13.7563309
-95.712891,37.09024
-98.4422802,35.1592256
-80.8431267,35.2270869
-79.9958864,40.4406248
-87.3594528,36.5297706
-78.9429329,43.8975446
-73.9712488,40.7830603
-106.346771,56.130366
-93.2650108,44.977753
-81.5157535,27.6648274
-86.902298,32.3182314
-95.3698028,29.7604267
-3.3821421,51.6858341
0.4690888,51.7343313
-2.7044052,53.7632254
-74.0059728,40.7127753
-81.7245739,41.3136644
-92.2151346,31.6540615
-93.2009998,44.9374831
-95.3698028,29.7604267
-75.5393155,40.2383606
-75.6971931,45.4215296
-115.1398296,36.1699412
-117.9988026,33.6594835
-118.1669736,34.0224417
-118.2436849,34.0522342
-81.339552,41.6661573
-75.3104654,39.7476136
-74.4056612,40.0583238
-104.8213634,38.8338816
-95.3698028,29.7604267
-95.712891,37.09024
-118.2436849,34.0522342
-119.4179324,36.778261
-87.6297982,41.8781136
-92.2895948,34.7464809
-92.2895948,34.7464809
-92.2895948,34.7464809
-113.2094659,53.7007157
-113.4909267,53.544389
-99.9018131,31.9685988
-122.6366524,38.232417
-119.7725868,36.7468422
-83.0457538,42.331427
-90.1994042,38.6270025
-98.4842465,39.011902
-95.712891,37.09024
-99.9018131,31.9685988
-95.3696909,35.7478769
-106.6055534,35.0853336
-77.4360481,37.5407246
-76.9158068,38.8851122
-99.9018131,31.9685988
-81.4548436,39.415352
-115.1398296,36.1699412
133.775136,-25.274398
-80.4549026,38.5976262
-76.1865964,42.3042402
-93.4555093,45.0105194
-79.6876659,43.467517
-81.5157535,27.6648274
-82.4201539,39.896454
-118.0877188,45.3245771
-106.2800242,43.4113604
120.9842195,14.5995124
-7.6920536,53.1423672
-97.092877,35.0077519
-86.158068,39.768403
-123.1207375,49.2827291
-79.6903316,44.3893556
67.2847875,25.0700428
-80.8431267,35.2270869
7.398574,9.0764785
120.9842195,14.5995124
-82.4571776,27.950575
-80.5495112,34.9854275
-121.8863286,37.3382082
-77.042754,-12.0463731
-95.712891,37.09024
-119.7018926,34.4056104
-111.8910474,40.7607793
-106.2800242,43.4113604
5.291266,52.132633
-71.407492,41.826111
-95.712891,37.09024
-82.0105148,33.4734978
-6.1144403,53.285843
-51.172963,-30.0251186
-78.8783689,42.8864468
-82.907123,40.4172871
-106.346771,56.130366
46.6752957,24.7135517
-104.990251,39.7392358
-119.4179324,36.778261
21.824312,39.074208
-78.8866943,33.6890603
-75.5742467,40.6519679
-81.7948103,26.1420358
-85.7584557,38.2526647
-95.712891,37.09024
-77.1945247,41.2033216
-75.2876661,43.073403
75.7872709,26.9124336
-95.712891,37.09024
-95.6890185,39.0558235
-0.1601246,52.9451889
-61.222503,10.691803
-86.1219155,38.2120121
-71.0588801,42.3600825
-79.3831843,43.653226
-121.8995741,37.4323341
-84.1916069,39.7589478
-122.8037102,45.487062
-95.712891,37.09024
-74.5751557,39.3398382
-80.6081089,28.0836269
-77.0368707,38.9071923
-86.0066386,34.014264
-84.3879824,33.7489954
-119.4179324,36.778261
-122.4194155,37.7749295
-79.0192997,35.7595731
-74.0059728,40.7127753
-86.1584923,39.7645091
-114.0708459,51.0486151
-82.9376804,39.9689532
-73.9441579,40.6781784
-99.9018131,31.9685988
-97.7430608,30.267153
-117.1610838,32.715738
-111.4979729,40.6460622
78.0880129,27.8973944
-82.7637127,28.0780718
-76.7791365,39.0067768
-73.9523597,40.8853773
-74.0381143,40.2276709
-106.346771,56.130366
-122.3608105,38.4015781
-106.346771,56.130366
-106.346771,56.130366
-86.5804473,35.5174913
-70.8059192,43.0817796
-78.6000336,43.9345347
-81.8497567,41.4768217
-115.1906,36.119762
-74.0059728,40.7127753
-113.2957365,53.5412083
-119.4179324,36.778261
-7.6920536,53.1423672
-70.3975022,-23.6509279
-82.5306527,27.3364347
-122.6764815,45.5230622
-121.8863286,37.3382082
-81.5157535,27.6648274
144.9630576,-37.8136276
-87.8567276,41.9005865
74.3587473,31.5203696
-119.4179324,36.778261
-87.6297982,41.8781136
-106.4850217,31.7618778
-106.346771,56.130366
78.96288,20.593684
-118.2436849,34.0522342
133.775136,-25.274398
-117.1610838,32.715738
-74.1502007,40.5795317
-119.2720107,50.2670137
-116.5765035,53.9332706
22.937506,-30.559482
-97.4186899,35.6619685
-95.0949303,29.5074538
78.96288,20.593684
-97.2691817,32.7995738
133.775136,-25.274398
-95.712891,37.09024
-97.1681257,26.1118401
-87.6297982,41.8781136
-74.0059728,40.7127753
-122.3320708,47.6062095
100.5953813,7.1897659
-73.9441579,40.6781784
-73.7751326,41.0748188
-78.6568942,37.4315734
-119.4179324,36.778261
-79.3831843,43.653226
-116.419389,34.9592083
-77.0368707,38.9071923
-77.3063733,38.8462236
-74.2179326,43.2994285
-79.9958864,40.4406248
-81.6943605,41.49932
-75.1652215,39.9525839
-122.6764815,45.5230622
-71.4418101,41.9110123
-89.3985283,40.6331249
151.0518215,-33.77967
-106.346771,56.130366
-114.0708459,51.0486151
-79.5394625,43.8430176
-117.2611527,34.0483474
-122.0307963,36.9741171
-123.0867536,44.0520691
-89.2167501,37.7272727
-56.027783,3.919305
-122.3320708,47.6062095
-75.977985,36.8529263
-79.6876659,43.467517
-120.5542012,43.8041334
-82.9987942,39.9611755
-74.4056612,40.0583238
-99.9018131,31.9685988
-106.346771,56.130366
-95.712891,37.09024
-84.198579,34.0289259
-112.0740373,33.4483771
-69.4454689,45.253783
-80.5772928,40.6186756
-71.2092214,42.3370413
-74.4173877,40.8652865
-95.5311514,45.614405
-105.0749801,40.3977612
-88.8183872,33.4503998
-118.2436849,34.0522342
-77.0368707,38.9071923
-81.5157535,27.6648274
-89.6778436,35.0461782
-95.712891,37.09024
-87.6297982,41.8781136
-87.6297982,41.8781136
8.468946,60.472024
-71.0588801,42.3600825
-81.7981908,41.4819932
-95.712891,37.09024
-89.4012302,43.0730517
-83.753428,9.748917
-97.1430671,32.844017
-121.4943996,38.5815719
-121.9780153,37.7799273
-61.222503,10.691803
-95.712891,37.09024
-79.3831843,43.653226
-89.3985283,40.6331249
-81.8418006,41.2381096
-97.092877,35.0077519
-74.0059728,40.7127753
-75.4007058,39.9868904
-73.9441579,40.6781784
-76.4730122,37.0870821
-98.4950513,33.8648127
-75.6971931,45.4215296
-123.4704321,48.892081
-84.9510542,34.502587
-95.712891,37.09024
-97.229298,32.9341893
-115.1398296,36.1699412
-74.0059728,40.7127753
-85.6023643,44.3148443
-84.3879824,33.7489954
-76.8867008,40.2731911
-84.3879824,33.7489954
-120.5058987,46.6020711
-78.6568942,37.4315734
-96.7969879,32.7766642
36.8219462,-1.2920659
-96.7969879,32.7766642
22.3585552,40.0884128
-84.3879824,33.7489954
-93.2650108,44.977753
-77.297508,18.109581
-106.2800242,43.4113604
-118.1164613,34.5794343
-95.712891,37.09024
-72.3865679,43.4799996
-99.9018131,31.9685988
-79.3831843,43.653226
-118.2436849,34.0522342
-80.1917902,25.7616798
-74.4056612,40.0583238
-88.3905965,35.2359146
-77.0368707,38.9071923
-81.7981908,41.4819932
-3.0025615,16.7665887
-80.4549026,38.5976262
-96.7969879,32.7766642
-81.5157535,27.6648274
-79.6248197,43.6777176
-75.7496572,39.6837226
-70.934205,41.6362152
-118.1634075,34.8641446
-78.6000336,43.9345347
-2.0784138,55.2082542
-121.2907796,37.9577016
-80.1917902,25.7616798
-2.0784138,55.2082542
78.486671,17.385044
-95.712891,37.09024
-0.1356583,51.4974948
-95.712891,37.09024
-82.907123,40.4172871
-85.6023643,44.3148443
-119.4179324,36.778261
-118.2436849,34.0522342
-98.4842465,39.011902
-95.712891,37.09024
-94.6858998,46.729553
-73.9974754,40.7511591
-82.9000751,32.1656221
-84.3879824,33.7489954
-117.3794834,33.1958696
-91.9623327,30.9842977
-80.1917902,25.7616798
-81.9498042,28.0394654
-118.2436849,34.0522342
-95.712891,37.09024
-87.6297982,41.8781136
-95.501748,29.844659
-71.542969,-35.675147
-117.8531007,33.7879139
78.486671,17.385044
-90.1153638,32.4618086
-88.7878678,43.7844397
-99.1571461,19.4080163
37.906193,-0.023559
-118.1084392,34.0959769
5.291266,52.132633
-95.712891,37.09024
-119.2720107,50.2670137
-99.133208,19.4326077
-61.222503,10.691803
-79.3831843,43.653226
-90.5776367,41.5236437
-115.1398296,36.1699412
-85.323214,51.253775
-122.2416355,37.7652065
-61.222503,10.691803
-61.222503,10.691803
-61.222503,10.691803
-90.1994042,38.6270025
-97.9647269,29.5688411
-99.9018131,31.9685988
101.3232549,6.7618308
-118.2436849,34.0522342
101.6600874,14.0420699
-119.4179324,36.778261
-96.6988856,33.0198431
