lon,lat
-85.1393513,41.079273
-95.712891,37.09024
-95.712891,37.09024
-75.387693,39.9167783
-95.3698028,29.7604267
-95.1902986,30.0575359
-75.1969346,39.8422093
-79.3831843,43.653226
0.121817,52.205337
-75.1652215,39.9525839
-93.2650108,44.977753
-93.2650108,44.977753
-119.7674034,39.1637984
-122.3320708,47.6062095
-93.2650108,44.977753
-93.2650108,44.977753
-76.6121893,39.2903848
-93.2650108,44.977753
-105.084423,40.5852602
-117.1610838,32.715738
-93.2650108,44.977753
-121.4943996,38.5815719
-77.0368707,38.9071923
-93.2650108,44.977753
-88.7878678,43.7844397
5.291266,52.132633
26.1322853,44.6202526
26.1322853,44.6202526
-74.0059728,40.7127753
-78.6381787,35.7795897
-99.133208,19.4326077
-118.2436849,34.0522342
-97.2392359,37.6780742
-92.4801989,44.0121221
54.3773438,24.453884
-74.0059728,40.7127753
-112.0740373,33.4483771
-104.9302662,37.9236194
-108.8957129,47.4416496
-88.2314813,43.0116784
-81.5157535,27.6648274
11.0679977,60.7945331
8.227512,46.818188
-77.0368707,38.9071923
-82.4571776,27.950575
-73.7562317,42.6525793
106.8650395,-6.17511
-111.9260519,33.4941704
-79.0867579,43.8384117
-86.2541768,41.8297694
-117.7262981,33.5684605
18.0685808,59.3293235
-86.39027,35.8456213
-122.4194155,37.7749295
-84.3879824,33.7489954
-77.1945247,41.2033216
-77.026088,38.9906657
-75.6971931,45.4215296
-77.1945247,41.2033216
-71.0588801,42.3600825
-77.0909809,38.8816208
-122.2913078,37.8271784
-77.0368707,38.9071923
-77.0368707,38.9071923
-102.4107493,34.2331373
-77.0368707,38.9071923
-82.907123,40.4172871
-77.0368707,38.9071923
-77.0368707,38.9071923
-77.0368707,38.9071923
-84.4821719,42.701848
-77.0368707,38.9071923
-76.9199742,40.2398118
-74.0059728,40.7127753
-81.6943605,41.49932
-82.9000751,32.1656221
-81.5157535,27.6648274
-74.6329363,40.5695474
-123.0724139,49.3199816
-100.3161126,25.6866142
-75.3399048,40.121497
-127.6476205,53.7266683
-95.712891,37.09024
-1.1743197,52.3555177
-79.3831843,43.653226
-122.2913078,37.8271784
-93.097702,41.8780025
-73.7562317,42.6525793
-73.7629097,41.0339862
-123.0724139,49.3199816
-84.3879824,33.7489954
-114.0708459,51.0486151
-90.0715323,29.9510658
-93.4798243,45.0247879
-77.5367043,38.723303
4.4777326,51.9244201
8.468946,60.472024
73.22068,3.202778
-95.845586,36.254479
-86.5804473,35.5174913
-95.712891,37.09024
-4.2026458,56.4906712
133.775136,-25.274398
-115.1398296,36.1699412
-121.7816704,42.224867
-79.3831843,43.653226
-94.6858998,46.729553
-79.0192997,35.7595731
-78.9728056,35.1679395
-74.3859831,40.446495
-95.971261,36.153315
-92.4453161,42.5348993
-71.0588801,42.3600825
-81.0348144,34.0007104
-95.6890185,39.0558235
-79.3831843,43.653226
-111.9260519,33.4941704
-85.323214,51.253775
-95.712891,37.09024
-115.1398296,36.1699412
-95.9979883,41.2523634
-90.9562125,30.4868564
-106.346771,56.130366
-82.9000751,32.1656221
-77.0368707,38.9071923
-81.5190053,41.0814447
-96.5991593,32.7667955
-75.7103012,45.4098202
-77.0368707,38.9071923
-89.4012302,43.0730517
-120.7401385,47.7510741
-76.8867008,40.2731911
-73.8648268,40.8447819
-95.712891,37.09024
153.0251235,-27.4697707
-76.4859544,44.2311717
-80.1917902,25.7616798
-95.712891,37.09024
-104.779397,38.806646
-71.3824374,42.4072107
46.7300199,24.7911962
-95.9445866,40.163891
-106.346771,56.130366
-91.9623327,30.9842977
-79.3831843,43.653226
-76.6121893,39.2903848
-77.0368707,38.9071923
-93.2922989,37.2089572
-77.0947092,38.984652
-116.5765035,53.9332706
-88.7292337,40.9900326
-83.6874562,43.0125274
-77.0368707,38.9071923
-75.1969346,39.8422093
-95.712891,37.09024
-85.323214,51.253775
-79.7624177,43.7315479
-95.712891,37.09024
-74.0059728,40.7127753
-74.0059728,40.7127753
-85.6023643,44.3148443
-122.2913078,37.8271784
-95.4152056,29.7185865
-74.0059728,40.7127753
-86.1349019,40.2671941
-76.9930319,39.0398315
-95.712891,37.09024
-77.0368707,38.9071923
-71.3824374,42.4072107
-93.0899578,44.9537029
-94.2816148,39.0169509
-83.0457538,42.331427
-72.5778415,44.5588028
-79.0192997,35.7595731
-77.0368707,38.9071923
-77.0368707,38.9071923
-74.511172,40.3025907
-86.158068,39.768403
-84.5120196,39.1031182
-71.0588801,42.3600825
-86.1152184,30.7210227
-74.0059728,40.7127753
-84.3879824,33.7489954
-77.0368707,38.9071923
-74.0059728,40.7127753
0.290472,50.768035
-117.1610838,32.715738
-95.712891,37.09024
-76.8867008,40.2731911
-84.3879824,33.7489954
-83.3204807,41.3844964
-92.9593797,44.9238552
-81.5157535,27.6648274
-77.0368707,38.9071923
-77.026088,38.9906657
-118.1445155,34.1477849
-86.1066526,39.6136578
-95.3698028,29.7604267
-77.033816,38.997844
-89.4012302,43.0730517
-77.0368707,38.9071923
-75.3201878,39.9306677
-79.3831843,43.653226
-76.8867008,40.2731911
-79.3831843,43.653226
-82.6618424,40.8814452
-95.674149,35.8203784
-77.1945247,41.2033216
-77.0085876,40.2142565
-77.1945247,41.2033216
-98.4936282,29.4241219
-79.3831843,43.653226
-101.0020119,47.5514926
-99.9018131,31.9685988
-79.3831843,43.653226
-111.0429339,45.6769979
-89.4012302,43.0730517
-78.898619,35.9940329
-79.3831843,43.653226
-74.0059728,40.7127753
-79.0192997,35.7595731
-82.5306527,27.3364347
-73.8370786,40.9125992
-79.3831843,43.653226
-84.2696449,36.0103561
-77.0368707,38.9071923
-111.3080244,45.2617806
-80.0684479,26.6167555
-71.1061639,42.4184296
-77.0546903,42.1428521
-81.5157535,27.6648274
-90.1994042,38.6270025
-74.0059728,40.7127753
-82.4571776,27.950575
-111.3080244,45.2617806
-73.9441579,40.6781784
-95.712891,37.09024
-75.1652215,39.9525839
-120.7401385,47.7510741
-94.513281,37.0842271
-74.0059728,40.7127753
-92.1379539,39.2103186
4.8951679,52.3702157
-114.7420408,44.0682019
-77.0368707,38.9071923
-95.3698028,29.7604267
-94.5785667,39.0997265
-94.5785667,39.0997265
-74.0059728,40.7127753
-104.990251,39.7392358
-75.6971931,45.4215296
-77.026088,38.9906657
-93.0427153,44.8480218
-75.1652215,39.9525839
-97.1330683,33.2148412
-0.1277583,51.5073509
-74.0059728,40.7127753
-95.6890185,39.0558235
-88.7878678,43.7844397
-95.6890185,39.0558235
-75.6971931,45.4215296
-75.1652215,39.9525839
-75.6971931,45.4215296
-74.3118212,39.9652553
-94.5785667,39.0997265
-75.6971931,45.4215296
-82.4065901,42.974536
-94.5785667,39.0997265
-84.5120196,39.1031182
-74.0059728,40.7127753
-77.0368707,38.9071923
-94.5785667,39.0997265
-100.3161126,25.6866142
-81.7981908,41.4819932
-83.9207392,35.9606384
-89.9253233,43.4066375
-79.7848422,43.6766398
-122.4194155,37.7749295
-77.0947092,38.984652
-88.4754014,44.2739517
-43.1728965,-22.9068467
2.1734035,41.3850639
-111.8910474,40.7607793
-5.93012,54.597285
-74.0059728,40.7127753
-113.996586,46.8787176
-71.0588801,42.3600825
-77.0947092,38.984652
-79.3831843,43.653226
-75.6971931,45.4215296
-89.3985283,40.6331249
-77.0368707,38.9071923
-120.7401385,47.7510741
36.8219462,-1.2920659
-81.6943605,41.49932
-81.5157535,27.6648274
-116.419389,34.9592083
-88.787939,35.6822586
-74.0059728,40.7127753
-95.712891,37.09024
-73.7683669,42.6607959
-82.9000751,32.1656221
-77.0309538,39.0410973
-74.0059728,40.7127753
-117.1610838,32.715738
-94.5785667,39.0997265
-118.2436849,34.0522342
-93.161604,44.4582983
-74.0059728,40.7127753
-75.6971931,45.4215296
-90.5776367,41.5236437
-75.6971931,45.4215296
-122.4194155,37.7749295
-81.3792365,28.5383355
-122.2913078,37.8271784
-120.8958242,38.8375215
-91.0813786,30.385672
-79.3831843,43.653226
-79.3831843,43.653226
-82.907123,40.4172871
-83.1446485,42.4894801
-81.2081203,28.669997
-112.0740373,33.4483771
-120.7401385,47.7510741
8.468946,60.472024
-74.511172,40.3025907
-79.3831843,43.653226
-82.1400923,29.1871986
-84.5120196,39.1031182
8.468946,60.472024
-92.4801989,44.0121221
-85.7584557,38.2526647
-98.4936282,29.4241219
-87.6307969,41.5114017
-85.6102507,42.2837336
-117.3961564,33.9533487
-81.5157535,27.6648274
-95.712891,37.09024
-84.1593818,39.6283928
-74.7909125,40.2599864
-93.2650108,44.977753
-85.323214,51.253775
-84.1052256,40.742551
-70.162651,18.735693
-81.3792365,28.5383355
-91.8318334,37.9642529
-7.6920536,53.1423672
-95.712891,37.09024
-74.0059728,40.7127753
-95.712891,37.09024
-87.6307969,41.5114017
-117.1610838,32.715738
-85.6206317,44.7630567
-74.1723667,40.735657
101.7874058,2.993518
133.775136,-25.274398
-82.0223137,26.4489695
-75.6971931,45.4215296
-106.346771,56.130366
-75.6971931,45.4215296
-85.323214,51.253775
-73.9464769,40.8115504
-74.0059728,40.7127753
-91.4984941,44.811349
-73.4085463,41.5770433
-81.5157535,27.6648274
-117.1610838,32.715738
-95.3698028,29.7604267
-94.5785667,39.0997265
-122.2015159,47.6101497
-94.6858998,46.729553
-118.2200712,33.8958492
-74.0059728,40.7127753
-84.3879824,33.7489954
-85.8054879,30.1765914
-131.6522615,55.3443871
-117.1610838,32.715738
-82.1338961,29.2016499
-79.9958864,40.4406248
-117.1610838,32.715738
-77.0368707,38.9071923
-74.2401609,40.8298006
-77.2405153,39.1547426
-76.3055144,40.0378755
-119.4179324,36.778261
-71.1097335,42.3736158
-94.2816148,39.0169509
-119.4960106,49.8879519
-84.3460896,46.521858
-43.1728965,-22.9068467
-95.712891,37.09024
-95.712891,37.09024
-122.3320708,47.6062095
-87.9064736,43.0389025
-89.3985283,40.6331249
-79.0192997,35.7595731
-77.4565388,38.9531162
-91.5301683,41.6611277
-75.3557457,39.849557
-87.8517253,41.8239203
-94.3621703,39.3677802
8.468946,60.472024
-88.2247031,43.0559571
-121.3153096,44.0581728
-97.7430608,30.267153
-86.1349019,40.2671941
-86.1089301,42.7875235
-71.0588801,42.3600825
0.290472,50.768035
-74.0059728,40.7127753
4.788474,52.5205869
-95.712891,37.09024
-77.1527578,39.0839973
-119.6981901,34.4208305
-123.0724139,49.3199816
5.291266,52.132633
-95.6937856,29.9716905
-89.3985283,40.6331249
-114.3224548,34.483901
-122.3320708,47.6062095
-74.5402506,40.2677539
-77.0947092,38.984652
-73.9712488,40.7830603
-84.2696449,36.0103561
-95.712891,37.09024
8.0182064,58.1599119
-122.3320708,47.6062095
-117.8311428,33.7174708
-106.4508639,52.9399159
-72.5778415,44.5588028
-118.2200712,33.8958492
-119.4179324,36.778261
-96.6851982,40.8257625
-86.2353388,41.7055716
-117.1610838,32.715738
-120.9966033,37.7974273
-74.0059728,40.7127753
-94.6707917,38.9822282
-79.3831843,43.653226
-94.6169012,38.966673
-84.2696449,36.0103561
-77.1527578,39.0839973
-74.4056612,40.0583238
-80.2706044,26.271192
-94.5729781,39.1429081
-83.9811014,34.1140497
-75.4751457,40.6010681
-83.9811014,34.1140497
-113.996586,46.8787176
-103.6671662,41.8666341
-119.4179324,36.778261
-95.712891,37.09024
-94.479976,39.3176186
-115.1398296,36.1699412
-92.4801989,44.0121221
-97.7430608,30.267153
-84.3879824,33.7489954
-75.2479061,40.4107964
96.195132,16.8660694
-97.7430608,30.267153
-74.0059728,40.7127753
-111.9260519,33.4941704
-94.5785667,39.0997265
-75.4901833,40.6084305
-122.3320708,47.6062095
-94.4191177,39.2461138
-102.4107493,34.2331373
-81.2452768,42.9849233
-85.323214,51.253775
-77.0368707,38.9071923
-77.0368707,38.9071923
-80.1917902,25.7616798
-73.212072,44.4758825
-82.4857181,40.3933956
-122.3320708,47.6062095
-123.0724139,49.3199816
-75.6971931,45.4215296
-80.8431267,35.2270869
-96.7969879,32.7766642
-82.3248262,29.6516344
4.8951679,52.3702157
-75.6971931,45.4215296
-84.5120196,39.1031182
-75.1652215,39.9525839
-95.3698028,29.7604267
-83.9737086,42.0694101
-92.4801989,44.0121221
-96.7969879,32.7766642
-84.876906,38.7427981
-95.712891,37.09024
-94.6707917,38.9822282
-75.5221245,40.2309343
-122.0838511,37.3860517
-77.0368707,38.9071923
-77.0368707,38.9071923
-85.6802541,40.1053196
-79.1096901,36.0263022
-117.1610838,32.715738
-78.6381787,35.7795897
-80.728854,32.17778
-79.0192997,35.7595731
-75.4142592,40.6314858
-74.0059728,40.7127753
-77.0368707,38.9071923
-79.0192997,35.7595731
-75.4901833,40.6084305
-79.0192997,35.7595731
-119.4179324,36.778261
-74.0059728,40.7127753
-77.0368707,38.9071923
-85.323214,51.253775
-98.6215699,29.3791672
-95.712891,37.09024
-3.7037902,40.4167754
-75.1652215,39.9525839
-79.9958864,40.4406248
-83.9207392,35.9606384
-85.323214,51.253775
-71.3824374,42.4072107
-77.0368707,38.9071923
-94.7976958,29.3013479
-99.9018131,31.9685988
2.2544335,41.9304373
-94.8191285,38.8813958
-77.7199932,39.6417629
-84.2696449,36.0103561
-77.0368707,38.9071923
-89.4012302,43.0730517
-71.0588801,42.3600825
-71.0588801,42.3600825
-3.435973,55.378051
-71.8022934,42.2625932
-76.6121893,39.2903848
-77.0340315,38.9031004
-71.1097335,42.3736158
-95.712891,37.09024
-82.907123,40.4172871
-78.8636402,35.8991678
-120.7401385,47.7510741
-102.4107493,34.2331373
-87.9064736,43.0389025
-111.9260519,33.4941704
-77.0368707,38.9071923
-83.6324022,32.8406946
-118.2436849,34.0522342
-77.1945247,41.2033216
100.992541,15.870032
-95.712891,37.09024
-79.3831843,43.653226
8.675277,9.081999
-76.6121893,39.2903848
-78.4805563,35.7876515
-85.323214,51.253775
-82.907123,40.4172871
-4.251806,55.864237
25.7481511,61.92411
-102.6444822,46.0014917
-79.3831843,43.653226
-118.0250535,33.7429446
2.3522219,48.856614
-122.3320708,47.6062095
-120.8958242,38.8375215
-6.4633381,52.336916
-95.712891,37.09024
13.3612671,38.1156879
133.775136,-25.274398
-8.4115401,43.3623436
-94.6858998,46.729553
-121.8863286,37.3382082
-118.2436849,34.0522342
-95.712891,37.09024
-122.6986435,45.5264794
5.8372264,51.8125626
100.992541,15.870032
-96.2368465,41.2831958
-108.9602867,25.7683553
-118.452272,34.151289
33.429859,35.126413
-70.162651,18.735693
-79.3831843,43.653226
-76.4859544,44.2311717
-85.323214,51.253775
-79.368746,43.1447663
-123.4553619,52.4031805
-75.1969346,39.8422093
-104.990251,39.7392358
-75.2479061,40.4107964
-89.3985283,40.6331249
-87.6297982,41.8781136
-2.2426305,53.4807593
-86.9211946,40.4237054
-75.6971931,45.4215296
-99.133208,19.4326077
-73.9318659,41.2524538
-79.8919774,36.9976403
-97.6762716,30.4857326
-71.0588801,42.3600825
-111.8910474,40.7607793
-105.2705456,40.0149856
-98.9792336,32.3881861
-77.0368707,38.9071923
-74.0059728,40.7127753
-122.5449763,37.9060368
-79.3831843,43.653226
77.5945627,12.9715987
-105.7820674,39.5500507
-79.3831843,43.653226
-79.6903316,44.3893556
-81.5474179,41.3733688
-96.3977442,30.1668828
-73.9906901,40.7702383
78.4617219,17.4425496
-43.1728965,-22.9068467
-7.078132,52.2486212
-6.228553,54.4797358
10.451526,51.165691
-74.0059728,40.7127753
-43.1728965,-22.9068467
-95.3698028,29.7604267
-118.2436849,34.0522342
-112.5347775,46.0038232
-87.6297982,41.8781136
-87.7808967,42.09975
-122.4194155,37.7749295
-91.8318334,35.20105
-71.8824288,45.4009928
-77.1772604,38.9338676
-122.272747,37.8715926
138.6007456,-34.9284989
-95.712891,37.09024
-111.9260519,33.4941704
-106.346771,56.130366
-99.9018131,31.9685988
-79.3831843,43.653226
-95.712891,37.09024
-97.1330683,33.2148412
-86.7816016,36.1626638
-91.8318334,37.9642529
-96.6851982,40.8257625
-97.1330683,33.2148412
-79.3831843,43.653226
-78.6568942,37.4315734
-102.5011144,36.72999
-106.346771,56.130366
-79.3831843,43.653226
-72.6412013,42.3250896
-7.6920536,53.1423672
-83.9811014,34.1140497
-73.8648268,40.8447819
-7.6920536,53.1423672
-2.2426305,53.4807593
-95.712891,37.09024
-81.9348,28.9266
-87.6297982,41.8781136
-122.0807964,37.6688205
-85.323214,51.253775
-7.6920536,53.1423672
-66.58973,6.42375
-79.3831843,43.653226
-94.304294,36.2786587
-81.269453,28.8028612
-88.7878678,43.7844397
-81.3792365,28.5383355
-119.4179324,36.778261
-77.2694278,39.3826031
-3.74922,40.463667
-117.5854813,47.4906163
-3.17909,51.481581
-0.1277583,51.5073509
-106.346771,56.130366
-93.2650108,44.977753
-82.9987942,39.9611755
-118.2436849,34.0522342
-95.712891,37.09024
-82.9987942,39.9611755
-71.2079809,46.8138783
-95.712891,37.09024
-106.346771,56.130366
-96.6851982,40.8257625
-96.6851982,40.8257625
-111.0937311,34.0489281
-104.990251,39.7392358
-93.0899578,44.9537029
-92.9593797,44.9238552
-111.8910474,40.7607793
0.121817,52.205337
-89.3985283,32.3546679
-2.0784138,55.2082542
-95.712891,37.09024
-3.530875,50.7155591
-2.2426305,53.4807593
-84.2696449,36.0103561
-73.9878926,40.7553478
-71.3824374,42.4072107
-103.2310149,44.0805434
-81.5157535,27.6648274
-81.5157535,27.6648274
-73.5387341,41.0534302
-76.4730122,37.0870821
-77.1945247,41.2033216
-77.0947092,38.984652
-77.0909809,38.8816208
-84.3879824,33.7489954
-85.323214,51.253775
-113.4909267,53.544389
80.0826932,12.9949167
-91.8318334,37.9642529
-77.0368707,38.9071923
-90.5776367,41.5236437
-87.6297982,41.8781136
-87.6297982,41.8781136
-96.7969879,32.7766642
-73.087749,41.6032207
-75.6971931,45.4215296
-74.0059728,40.7127753
-73.9712488,40.7830603
-76.4735027,42.4534492
-98.4842465,39.011902
-88.4754014,44.2739517
-87.6297982,41.8781136
-95.3698028,29.7604267
-87.6297982,41.8781136
-118.2436849,34.0522342
-77.7924992,40.7756184
-87.6297982,41.8781136
-87.6297982,41.8781136
-94.939181,30.730899
-87.6297982,41.8781136
-74.0059728,40.7127753
-73.9441579,40.6781784
-81.3964734,30.311908
2.3522219,48.856614
-87.6297982,41.8781136
-88.7878678,43.7844397
-87.6297982,41.8781136
-97.2418721,37.678502
-85.323214,51.253775
-90.4489329,38.7017609
-87.6297982,41.8781136
-85.323214,51.253775
-93.1566112,45.0502435
-94.846681,39.7674578
-88.1834277,43.4252776
-86.158068,39.768403
-76.6121893,39.2903848
-93.5196138,41.5873903
-88.1834277,43.4252776
-97.1950138,32.991235
-0.1277583,51.5073509
-96.7311034,43.5445959
-77.0368707,38.9071923
-68.7778138,44.8011821
-89.4012302,43.0730517
-71.651254,41.5866309
-69.4454689,45.253783
-74.0059728,40.7127753
-83.9811014,34.1140497
36.8219462,-1.2920659
-111.9260519,33.4941704
8.7667933,50.8021728
-81.2081203,28.669997
-82.5551733,41.3950489
-122.3320708,47.6062095
-71.0588801,42.3600825
-87.8289548,42.1275267
-77.0368707,38.9071923
-73.1331651,41.1845415
78.96288,20.593684
-82.9987942,39.9611755
-111.0937311,34.0489281
-74.2765441,40.9253725
-77.0909809,38.8816208
-79.3831843,43.653226
-75.2571225,40.7409308
-89.3985283,40.6331249
78.96288,20.593684
-117.4023849,47.667189
-81.3578859,41.1536674
-79.2427057,42.0962322
